time; cam; ref; diff
1597489713.6500525; 26.554; 27.125; -0.571
1597489713.7451336; 26.561; 27.125; -0.564
1597489713.890792; 26.561; 27.125; -0.564
1597489713.9739041; 26.557; 27.125; -0.568
1597489714.1564257; 26.557; 27.125; -0.568
1597489714.2510712; 26.551; 27.125; -0.574
1597489714.342247; 26.551; 27.125; -0.574
1597489714.4731028; 26.538; 27.062; -0.524
1597489714.5853634; 26.538; 27.062; -0.524
1597489714.67802; 26.533; 27.062; -0.529
1597489714.8144727; 26.533; 27.062; -0.529
1597489714.9085836; 26.536; 27.062; -0.526
1597489715.036417; 26.536; 27.062; -0.526
1597489715.1583622; 26.529; 27.062; -0.533
1597489715.2492914; 26.529; 27.062; -0.533
1597489715.3820624; 26.537; 27.187; -0.650
1597489715.4979157; 26.537; 27.187; -0.650
1597489715.6101077; 26.532; 27.187; -0.655
1597489715.723856; 26.532; 27.187; -0.655
1597489715.8208077; 26.528; 27.187; -0.659
1597489715.977092; 26.528; 27.187; -0.659
1597489716.0624259; 26.520; 27.187; -0.667
1597489716.158141; 26.520; 27.187; -0.667
1597489716.2755842; 26.515; 27.125; -0.610
1597489716.396641; 26.515; 27.125; -0.610
1597489716.5074258; 26.518; 27.125; -0.607
1597489716.613349; 26.518; 27.125; -0.607
1597489716.7425601; 26.507; 27.125; -0.618
1597489716.856699; 26.507; 27.125; -0.618
1597489716.9875188; 26.499; 27.125; -0.626
1597489717.099183; 26.499; 27.125; -0.626
1597489717.2135623; 26.483; 27.125; -0.642
1597489717.3312628; 26.483; 27.125; -0.642
1597489717.4134786; 26.492; 27.125; -0.633
1597489717.5034585; 26.492; 27.125; -0.633
1597489717.6433313; 26.491; 27.125; -0.634
1597489717.7825363; 26.491; 27.125; -0.634
1597489717.909962; 26.492; 27.125; -0.633
1597489718.0178802; 26.492; 27.250; -0.758
1597489718.1228635; 26.490; 27.250; -0.760
1597489718.2121003; 26.490; 27.250; -0.760
1597489718.3466907; 26.492; 27.250; -0.758
1597489718.4390779; 26.492; 27.250; -0.758
1597489718.5551467; 26.494; 27.250; -0.756
1597489718.6691322; 26.494; 27.250; -0.756
1597489718.8171895; 26.489; 27.250; -0.761
1597489718.9005914; 26.489; 27.187; -0.698
1597489719.019649; 26.488; 27.187; -0.699
1597489719.1425908; 26.488; 27.187; -0.699
1597489719.2380292; 26.489; 27.187; -0.698
1597489719.3500247; 26.489; 27.187; -0.698
1597489719.4624882; 26.537; 27.187; -0.650
1597489719.606981; 26.537; 27.187; -0.650
1597489719.7346613; 26.541; 27.125; -0.584
1597489719.8085046; 26.541; 27.125; -0.584
1597489719.9425185; 26.537; 27.125; -0.588
1597489720.0328803; 26.537; 27.125; -0.588
1597489720.170124; 26.557; 27.125; -0.568
1597489720.285203; 26.557; 27.125; -0.568
1597489720.3798008; 26.578; 27.125; -0.547
1597489720.5198102; 26.578; 27.125; -0.547
1597489720.6344154; 26.584; 27.250; -0.666
1597489720.720216; 26.584; 27.250; -0.666
1597489720.8544452; 26.591; 27.250; -0.659
1597489720.970195; 26.591; 27.250; -0.659
1597489721.0818193; 26.582; 27.250; -0.668
1597489721.1949356; 26.582; 27.250; -0.668
1597489721.3149652; 26.578; 27.250; -0.672
1597489721.4107985; 26.578; 27.250; -0.672
1597489721.525368; 26.578; 27.062; -0.484
1597489721.633637; 26.578; 27.062; -0.484
1597489721.750503; 26.571; 27.062; -0.491
1597489721.8909745; 26.571; 27.062; -0.491
1597489721.9758337; 26.559; 27.062; -0.503
1597489722.083209; 26.559; 27.062; -0.503
1597489722.2060816; 26.544; 27.062; -0.518
1597489722.3344982; 26.544; 27.187; -0.643
1597489722.4192033; 26.565; 27.187; -0.622
1597489722.541148; 26.565; 27.187; -0.622
1597489722.6754494; 26.561; 27.187; -0.626
1597489722.7917492; 26.561; 27.187; -0.626
1597489724.0504084; 26.228; 27.125; -0.897
1597489724.1455488; 26.228; 27.187; -0.959
1597489724.2543113; 26.060; 27.187; -1.127
1597489724.3699117; 26.060; 27.187; -1.127
1597489724.4819818; 25.954; 27.187; -1.233
1597489724.597528; 25.954; 27.187; -1.233
1597489724.7086577; 25.787; 27.187; -1.400
1597489724.8184912; 25.787; 27.187; -1.400
1597489724.9579864; 25.763; 27.187; -1.424
1597489725.0580387; 25.763; 27.187; -1.424
1597489725.1247084; 25.746; 27.187; -1.441
1597489725.30221; 25.746; 27.187; -1.441
1597489725.3957777; 25.747; 27.187; -1.440
1597489725.511209; 25.747; 27.187; -1.440
1597489725.6262376; 25.736; 27.187; -1.451
1597489725.7426481; 25.736; 27.187; -1.451
1597489725.8860223; 25.734; 27.187; -1.453
1597489725.9893966; 25.734; 27.187; -1.453
1597489726.1003346; 25.732; 27.187; -1.455
1597489726.2102249; 25.732; 27.187; -1.455
1597489726.3039806; 25.741; 27.187; -1.446
1597489726.4348915; 25.741; 27.187; -1.446
1597489726.5302966; 25.779; 27.187; -1.408
1597489726.6439176; 25.779; 27.187; -1.408
1597489726.7849731; 25.824; 27.250; -1.426
1597489726.895009; 25.824; 27.250; -1.426
1597489726.982032; 25.889; 27.250; -1.361
1597489727.1084; 25.889; 27.250; -1.361
1597489727.2356713; 25.977; 27.250; -1.273
1597489727.3323627; 25.977; 27.250; -1.273
1597489727.462094; 26.093; 27.250; -1.157
1597489727.5860083; 26.093; 27.250; -1.157
1597489727.6738064; 26.198; 27.250; -1.052
1597489727.808458; 26.198; 27.250; -1.052
1597489727.9221156; 26.220; 27.250; -1.030
1597489728.0308633; 26.220; 27.250; -1.030
1597489728.1500745; 26.232; 27.250; -1.018
1597489728.2563994; 26.232; 27.250; -1.018
1597489728.3761003; 26.225; 27.250; -1.025
1597489728.495334; 26.225; 27.250; -1.025
1597489728.5939922; 26.317; 27.062; -0.745
1597489728.7004597; 26.317; 27.062; -0.745
1597489728.8084967; 26.329; 27.062; -0.733
1597489728.9323876; 26.329; 27.062; -0.733
1597489729.036507; 26.371; 27.062; -0.691
1597489729.1523685; 26.371; 27.062; -0.691
1597489729.2660909; 26.372; 27.062; -0.690
1597489729.3858173; 26.372; 27.062; -0.690
1597489729.5020308; 26.380; 27.062; -0.682
1597489729.6132894; 26.380; 27.187; -0.807
1597489729.7378223; 26.396; 27.187; -0.791
1597489729.8366761; 26.396; 27.187; -0.791
1597489729.970178; 26.509; 27.187; -0.678
1597489730.0712073; 26.509; 27.187; -0.678
1597489730.1982594; 26.540; 27.187; -0.647
1597489730.2951267; 26.540; 27.187; -0.647
1597489730.4364867; 26.559; 27.187; -0.628
1597489730.5435812; 26.559; 27.187; -0.628
1597489730.6381643; 26.552; 27.187; -0.635
1597489730.7822676; 26.552; 27.187; -0.635
1597489730.8583198; 26.600; 27.187; -0.587
1597489730.9934423; 26.600; 27.187; -0.587
1597489731.1094646; 26.653; 27.187; -0.534
1597489731.2225823; 26.653; 27.187; -0.534
1597489731.360026; 26.677; 27.187; -0.510
1597489731.4370224; 26.677; 27.187; -0.510
1597489731.5768695; 26.749; 27.187; -0.438
1597489731.6919491; 26.749; 27.187; -0.438
1597489731.7934551; 26.741; 27.187; -0.446
1597489731.9102044; 26.741; 27.187; -0.446
1597489732.0241127; 26.731; 27.187; -0.456
1597489732.141143; 26.731; 27.187; -0.456
1597489732.239482; 26.736; 27.125; -0.389
1597489732.34111; 26.736; 27.125; -0.389
1597489732.4789164; 26.745; 27.125; -0.380
1597489732.5694745; 26.745; 27.125; -0.380
1597489732.7008538; 26.784; 27.125; -0.341
1597489732.7971501; 26.784; 27.125; -0.341
1597489732.9090464; 26.783; 27.125; -0.342
1597489733.039731; 26.783; 27.125; -0.342
1597489733.1733873; 26.800; 27.187; -0.387
1597489733.2706974; 26.800; 27.187; -0.387
1597489733.3671706; 26.808; 27.187; -0.379
1597489733.4815674; 26.808; 27.187; -0.379
1597489733.589546; 26.866; 27.187; -0.321
1597489733.7102854; 26.866; 27.187; -0.321
1597489733.8222358; 26.875; 27.187; -0.312
1597489733.976721; 26.875; 27.125; -0.250
1597489734.0592566; 26.866; 27.125; -0.259
1597489734.173276; 26.866; 27.125; -0.259
1597489734.2767801; 26.875; 27.125; -0.250
1597489734.3563786; 26.875; 27.125; -0.250
1597489734.5276341; 26.909; 27.125; -0.216
1597489734.6008732; 26.909; 27.125; -0.216
1597489734.7317173; 26.895; 27.125; -0.230
1597489734.872993; 26.895; 27.250; -0.355
1597489734.9732654; 26.898; 27.250; -0.352
1597489735.0952475; 26.898; 27.250; -0.352
1597489735.1722825; 26.911; 27.250; -0.339
1597489735.3271914; 26.911; 27.250; -0.339
1597489735.4528084; 26.910; 27.250; -0.340
1597489735.5608544; 26.910; 27.250; -0.340
1597489735.6312604; 26.905; 27.250; -0.345
1597489735.759716; 26.905; 27.187; -0.282
1597489735.893813; 26.911; 27.187; -0.276
1597489736.0266237; 26.911; 27.187; -0.276
1597489736.1042156; 26.910; 27.187; -0.277
1597489736.2343583; 26.910; 27.187; -0.277
1597489736.327262; 26.904; 27.187; -0.283
1597489736.4561167; 26.904; 27.187; -0.283
1597489736.5903199; 26.895; 27.187; -0.292
1597489736.6972938; 26.895; 27.187; -0.292
1597489736.7866704; 26.887; 27.187; -0.300
1597489736.9225247; 26.887; 27.187; -0.300
1597489737.0366464; 26.869; 27.187; -0.318
1597489737.125531; 26.869; 27.187; -0.318
1597489737.274071; 26.855; 27.187; -0.332
1597489737.3743038; 26.855; 27.187; -0.332
1597489737.4940147; 26.859; 27.125; -0.266
1597489737.605782; 26.859; 27.125; -0.266
1597489737.7178507; 26.853; 27.125; -0.272
1597489737.8359497; 26.853; 27.125; -0.272
1597489737.9312236; 26.850; 27.125; -0.275
1597489738.0412457; 26.850; 27.125; -0.275
1597489738.196593; 26.845; 27.125; -0.280
1597489738.27759; 26.845; 27.125; -0.280
1597489738.4116523; 26.844; 27.187; -0.343
1597489738.4993887; 26.844; 27.187; -0.343
1597489738.6123264; 26.851; 27.187; -0.336
1597489738.7205765; 26.851; 27.187; -0.336
1597489738.8391564; 26.855; 27.187; -0.332
1597489738.9628873; 26.855; 27.187; -0.332
1597489739.0750382; 26.853; 27.187; -0.334
1597489739.2122364; 26.853; 27.187; -0.334
1597489739.295417; 26.838; 27.187; -0.349
1597489739.43126; 26.838; 27.187; -0.349
1597489739.5192401; 26.823; 27.187; -0.364
1597489739.6362243; 26.823; 27.187; -0.364
1597489739.776469; 26.799; 27.187; -0.388
1597489739.8680935; 26.799; 27.187; -0.388
1597489740.0066714; 26.809; 27.187; -0.378
1597489740.100993; 26.809; 27.125; -0.316
1597489740.2070441; 26.810; 27.125; -0.315
1597489740.318605; 26.810; 27.125; -0.315
1597489740.4664721; 26.808; 27.125; -0.317
1597489740.509599; 26.808; 27.125; -0.317
1597489740.6899962; 26.801; 27.125; -0.324
1597489740.7828076; 26.801; 27.125; -0.324
1597489740.9292529; 26.825; 27.125; -0.300
1597489741.034261; 26.825; 27.062; -0.237
1597489741.0940902; 26.820; 27.062; -0.242
1597489741.258944; 26.820; 27.062; -0.242
1597489741.344542; 26.819; 27.062; -0.243
1597489741.4793212; 26.819; 27.062; -0.243
1597489741.5900629; 26.811; 27.062; -0.251
1597489741.6865628; 26.811; 27.062; -0.251
1597489741.7957883; 26.806; 27.062; -0.256
1597489741.943034; 26.806; 27.125; -0.319
1597489742.0517983; 26.807; 27.125; -0.318
1597489742.1423023; 26.807; 27.125; -0.318
1597489742.2834682; 26.799; 27.125; -0.326
1597489742.3934288; 26.799; 27.125; -0.326
1597489742.5063007; 26.778; 27.125; -0.347
1597489742.5781345; 26.778; 27.125; -0.347
1597489742.7498624; 26.769; 27.187; -0.418
1597489742.8494024; 26.769; 27.187; -0.418
1597489742.9588387; 26.755; 27.187; -0.432
1597489743.051435; 26.755; 27.187; -0.432
1597489743.1862807; 26.734; 27.187; -0.453
1597489743.3081622; 26.734; 27.187; -0.453
1597489743.3947144; 26.718; 27.187; -0.469
1597489743.5347354; 26.718; 27.187; -0.469
1597489743.655929; 26.694; 27.187; -0.493
1597489743.7464168; 26.694; 27.187; -0.493
1597489743.8317583; 26.672; 27.187; -0.515
1597489743.964068; 26.672; 27.187; -0.515
1597489744.0807571; 26.678; 27.187; -0.509
1597489744.2035716; 26.678; 27.187; -0.509
1597489744.3342345; 26.668; 27.187; -0.519
1597489744.4268532; 26.668; 27.187; -0.519
1597489744.56348; 26.664; 27.187; -0.523
1597489744.6715283; 26.664; 27.250; -0.586
1597489744.7661629; 26.663; 27.250; -0.587
1597489744.8781526; 26.663; 27.250; -0.587
1597489745.016435; 26.659; 27.250; -0.591
1597489745.085646; 26.659; 27.250; -0.591
1597489745.22276; 26.641; 27.250; -0.609
1597489745.3533566; 26.641; 27.250; -0.609
1597489745.4434981; 26.621; 27.250; -0.629
1597489745.589841; 26.621; 27.125; -0.504
1597489745.677015; 26.612; 27.125; -0.513
1597489745.7923744; 26.612; 27.125; -0.513
1597489745.9200633; 26.608; 27.125; -0.517
1597489746.0384927; 26.608; 27.125; -0.517
1597489746.1526783; 26.611; 27.125; -0.514
1597489746.2434013; 26.611; 27.125; -0.514
1597489746.395925; 26.603; 27.187; -0.584
1597489746.4977357; 26.603; 27.187; -0.584
1597489746.6083164; 26.609; 27.187; -0.578
1597489746.7234075; 26.609; 27.187; -0.578
1597489746.835584; 26.603; 27.187; -0.584
1597489746.946025; 26.603; 27.187; -0.584
1597489747.0602267; 26.604; 27.187; -0.583
1597489747.1589663; 26.604; 27.187; -0.583
1597489747.2766886; 26.594; 27.187; -0.593
1597489747.406258; 26.594; 27.187; -0.593
1597489747.5184655; 26.591; 27.187; -0.596
1597489747.6123123; 26.591; 27.187; -0.596
1597489747.7474072; 26.583; 27.187; -0.604
1597489747.841968; 26.583; 27.187; -0.604
1597489747.9787683; 26.568; 27.187; -0.619
1597489748.0953913; 26.568; 27.187; -0.619
1597489748.1992176; 26.531; 27.250; -0.719
1597489748.3192036; 26.531; 27.250; -0.719
1597489748.4098852; 26.521; 27.250; -0.729
1597489748.5458634; 26.521; 27.250; -0.729
1597489748.639758; 26.499; 27.250; -0.751
1597489748.7745326; 26.499; 27.250; -0.751
1597489748.8867133; 26.487; 27.250; -0.763
1597489749.0103395; 26.487; 27.250; -0.763
1597489749.1209595; 26.478; 27.187; -0.709
1597489749.2318478; 26.478; 27.187; -0.709
1597489749.3423169; 26.472; 27.187; -0.715
1597489749.4575953; 26.472; 27.187; -0.715
1597489749.5490687; 26.456; 27.187; -0.731
1597489749.660574; 26.456; 27.187; -0.731
1597489749.8018394; 26.436; 27.187; -0.751
1597489749.9166028; 26.436; 27.187; -0.751
1597489750.0255854; 26.423; 27.062; -0.639
1597489750.1396954; 26.423; 27.062; -0.639
1597489750.253612; 26.415; 27.062; -0.647
1597489750.3693829; 26.415; 27.062; -0.647
1597489750.4811523; 26.424; 27.062; -0.638
1597489750.597455; 26.424; 27.062; -0.638
1597489750.730831; 26.422; 27.062; -0.640
1597489750.8192377; 26.422; 27.125; -0.703
1597489750.923815; 26.420; 27.125; -0.705
1597489751.0384438; 26.420; 27.125; -0.705
1597489751.151783; 26.434; 27.125; -0.691
1597489751.263712; 26.434; 27.125; -0.691
1597489751.3744287; 26.431; 27.125; -0.694
1597489751.483667; 26.431; 27.125; -0.694
1597489751.6190612; 26.419; 27.125; -0.706
1597489751.7216535; 26.419; 27.125; -0.706
1597489751.83327; 26.407; 27.125; -0.718
1597489751.9468393; 26.407; 27.125; -0.718
1597489752.085934; 26.397; 27.125; -0.728
1597489752.1819654; 26.397; 27.125; -0.728
1597489752.2808702; 26.391; 27.125; -0.734
1597489752.4078398; 26.391; 27.125; -0.734
1597489752.5159414; 26.381; 27.125; -0.744
1597489752.6494608; 26.381; 27.187; -0.806
1597489752.7681198; 26.357; 27.187; -0.830
1597489752.879169; 26.357; 27.187; -0.830
1597489752.9987986; 26.322; 27.187; -0.865
1597489753.1131778; 26.322; 27.187; -0.865
1597489753.204394; 26.326; 27.187; -0.861
1597489753.3313508; 26.326; 27.187; -0.861
1597489753.4422786; 26.342; 27.187; -0.845
1597489753.5738916; 26.342; 27.250; -0.908
1597489753.6490982; 26.389; 27.250; -0.861
1597489753.7867377; 26.389; 27.250; -0.861
1597489753.9134686; 26.386; 27.250; -0.864
1597489753.9941723; 26.386; 27.250; -0.864
1597489754.1262069; 26.363; 27.250; -0.887
1597489754.243692; 26.363; 27.250; -0.887
1597489754.3350656; 26.367; 27.187; -0.820
1597489754.4305735; 26.367; 27.187; -0.820
1597489754.562787; 26.357; 27.187; -0.830
1597489754.6993353; 26.357; 27.187; -0.830
1597489754.831393; 26.352; 27.187; -0.835
1597489754.9149313; 26.352; 27.187; -0.835
1597489755.0411763; 26.375; 27.187; -0.812
1597489755.126441; 26.375; 27.187; -0.812
1597489755.2648823; 26.370; 27.250; -0.880
1597489755.3801417; 26.370; 27.250; -0.880
1597489755.4957342; 26.358; 27.250; -0.892
1597489755.610317; 26.358; 27.250; -0.892
1597489755.7085347; 26.356; 27.250; -0.894
1597489755.8354847; 26.356; 27.250; -0.894
1597489755.9309647; 26.355; 27.250; -0.895
1597489756.0656285; 26.355; 27.250; -0.895
1597489756.1363897; 26.348; 27.187; -0.839
1597489756.292728; 26.348; 27.187; -0.839
1597489756.4045768; 26.358; 27.187; -0.829
1597489756.5208013; 26.358; 27.187; -0.829
1597489756.6239982; 26.346; 27.187; -0.841
1597489756.7313294; 26.346; 27.187; -0.841
1597489756.849249; 26.345; 27.187; -0.842
1597489756.959333; 26.345; 27.187; -0.842
1597489757.0926578; 26.329; 27.187; -0.858
1597489757.1977906; 26.329; 27.187; -0.858
1597489757.3328183; 26.326; 27.187; -0.861
1597489757.4148483; 26.326; 27.187; -0.861
1597489757.52297; 26.311; 27.187; -0.876
1597489757.667641; 26.311; 27.187; -0.876
1597489757.7570329; 26.303; 27.187; -0.884
1597489757.8562462; 26.303; 27.187; -0.884
1597489758.0104818; 26.293; 27.187; -0.894
1597489758.085994; 26.293; 27.187; -0.894
1597489758.2130098; 26.285; 27.187; -0.902
1597489758.3573735; 26.285; 27.187; -0.902
1597489758.4680908; 26.271; 27.187; -0.916
1597489758.5803163; 26.271; 27.187; -0.916
1597489758.6776173; 26.260; 27.187; -0.927
1597489758.7818983; 26.260; 27.250; -0.990
1597489758.897067; 26.272; 27.250; -0.978
1597489759.0382183; 26.272; 27.250; -0.978
1597489759.130353; 26.273; 27.250; -0.977
1597489759.243971; 26.273; 27.250; -0.977
1597489759.3557062; 26.267; 27.250; -0.983
1597489759.4733732; 26.267; 27.250; -0.983
1597489759.607114; 26.261; 27.250; -0.989
1597489759.6892188; 26.261; 27.125; -0.864
1597489759.824016; 26.252; 27.125; -0.873
1597489759.9243236; 26.252; 27.125; -0.873
1597489760.0102801; 26.253; 27.125; -0.872
1597489760.1650288; 26.253; 27.125; -0.872
1597489760.280181; 26.266; 27.125; -0.859
1597489760.4046636; 26.266; 27.125; -0.859
1597489760.481551; 26.261; 27.125; -0.864
1597489760.601421; 26.261; 27.250; -0.989
1597489760.7365382; 26.255; 27.250; -0.995
1597489760.851072; 26.255; 27.250; -0.995
1597489760.9648182; 26.267; 27.250; -0.983
1597489761.0602505; 26.267; 27.250; -0.983
1597489761.1697106; 26.267; 27.250; -0.983
1597489761.2870605; 26.267; 27.250; -0.983
1597489761.434674; 26.275; 27.125; -0.850
1597489761.535442; 26.275; 27.125; -0.850
1597489761.648925; 26.260; 27.125; -0.865
1597489761.7399275; 26.260; 27.125; -0.865
1597489761.8606877; 26.264; 27.125; -0.861
1597489761.9909277; 26.264; 27.125; -0.861
1597489762.081283; 26.254; 27.125; -0.871
1597489762.2072437; 26.254; 27.125; -0.871
1597489762.3373778; 26.253; 27.250; -0.997
1597489762.42562; 26.253; 27.250; -0.997
1597489762.539188; 26.255; 27.250; -0.995
1597489762.6544447; 26.255; 27.250; -0.995
1597489762.7716794; 26.256; 27.250; -0.994
1597489762.8879678; 26.256; 27.250; -0.994
1597489762.9985566; 26.239; 27.250; -1.011
1597489763.1136794; 26.239; 27.250; -1.011
1597489763.2347934; 26.220; 27.187; -0.967
1597489763.3352253; 26.220; 27.187; -0.967
1597489763.4360266; 26.210; 27.187; -0.977
1597489763.5822408; 26.210; 27.187; -0.977
1597489763.6737273; 26.209; 27.187; -0.978
1597489763.81577; 26.209; 27.187; -0.978
1597489763.907069; 26.181; 27.187; -1.006
1597489764.0358195; 26.181; 27.125; -0.944
1597489764.153598; 26.183; 27.125; -0.942
1597489764.2570593; 26.183; 27.125; -0.942
1597489764.385437; 26.176; 27.125; -0.949
1597489764.4739594; 26.176; 27.125; -0.949
1597489764.5929613; 26.159; 27.125; -0.966
1597489764.7274446; 26.159; 27.125; -0.966
1597489764.8391893; 26.161; 27.125; -0.964
1597489764.9208455; 26.161; 27.125; -0.964
1597489765.0810666; 26.168; 27.125; -0.957
1597489765.157701; 26.168; 27.125; -0.957
1597489765.2786615; 26.174; 27.125; -0.951
1597489765.397859; 26.174; 27.125; -0.951
1597489765.533436; 26.177; 27.125; -0.948
1597489765.6631746; 26.177; 27.125; -0.948
1597489765.734411; 26.173; 27.125; -0.952
1597489765.8656766; 26.173; 27.250; -1.077
1597489765.9805813; 26.229; 27.250; -1.021
1597489766.0715742; 26.229; 27.250; -1.021
1597489766.2082307; 26.224; 27.250; -1.026
1597489766.323203; 26.224; 27.250; -1.026
1597489766.4193695; 26.201; 27.250; -1.049
1597489766.5354726; 26.201; 27.250; -1.049
1597489766.6594748; 26.189; 27.187; -0.998
1597489766.7893384; 26.189; 27.187; -0.998
1597489766.9011972; 26.184; 27.187; -1.003
1597489766.9954023; 26.184; 27.187; -1.003
1597489767.0894299; 26.210; 27.187; -0.977
1597489767.227471; 26.210; 27.187; -0.977
1597489767.3309577; 26.206; 27.187; -0.981
1597489767.432114; 26.206; 27.187; -0.981
1597489767.5613852; 26.241; 27.250; -1.009
1597489767.6746387; 26.241; 27.250; -1.009
1597489767.7982075; 26.249; 27.250; -1.001
1597489767.9034338; 26.249; 27.250; -1.001
1597489768.011283; 26.242; 27.250; -1.008
1597489768.1478586; 26.242; 27.250; -1.008
1597489768.2675087; 26.236; 27.250; -1.014
1597489768.3812857; 26.236; 27.250; -1.014
1597489768.4472263; 26.230; 27.125; -0.895
1597489768.6192963; 26.230; 27.125; -0.895
1597489768.735037; 26.228; 27.125; -0.897
1597489768.852686; 26.228; 27.125; -0.897
1597489768.9290645; 26.208; 27.125; -0.917
1597489769.0566287; 26.208; 27.125; -0.917
1597489769.1629755; 26.193; 27.125; -0.932
1597489769.2926812; 26.193; 27.187; -0.994
1597489769.4079638; 26.188; 27.187; -0.999
1597489769.4903243; 26.188; 27.187; -0.999
1597489769.5885737; 26.191; 27.187; -0.996
1597489769.7517214; 26.191; 27.187; -0.996
1597489769.8283572; 26.192; 27.187; -0.995
1597489769.952699; 26.192; 27.187; -0.995
1597489770.0598428; 26.189; 27.187; -0.998
1597489770.2172656; 26.189; 27.250; -1.061
1597489770.2897305; 26.212; 27.250; -1.038
1597489770.4034631; 26.212; 27.250; -1.038
1597489770.5330973; 26.204; 27.250; -1.046
1597489770.640764; 26.204; 27.250; -1.046
1597489770.7552195; 26.221; 27.250; -1.029
1597489770.8660471; 26.221; 27.250; -1.029
1597489770.986921; 26.225; 27.250; -1.025
1597489771.1027207; 26.225; 27.250; -1.025
1597489771.2036805; 26.237; 27.250; -1.013
1597489771.3263783; 26.237; 27.250; -1.013
1597489771.4334824; 26.232; 27.250; -1.018
1597489771.5414484; 26.232; 27.250; -1.018
1597489771.66001; 26.221; 27.250; -1.029
1597489771.8174212; 26.221; 27.250; -1.029
1597489771.9043047; 26.221; 27.250; -1.029
1597489771.98312; 26.221; 27.250; -1.029
1597489772.1440036; 26.216; 27.250; -1.034
1597489772.2486072; 26.216; 27.250; -1.034
1597489772.3592658; 26.206; 27.250; -1.044
1597489772.4858387; 26.206; 27.250; -1.044
1597489772.602437; 26.201; 27.250; -1.049
1597489772.670553; 26.201; 27.250; -1.049
1597489772.8142548; 26.204; 27.250; -1.046
1597489772.937762; 26.204; 27.250; -1.046
1597489773.021824; 26.211; 27.250; -1.039
1597489773.1365674; 26.211; 27.250; -1.039
1597489773.2730668; 26.202; 27.250; -1.048
1597489773.3839176; 26.202; 27.250; -1.048
1597489773.495439; 26.200; 27.250; -1.050
1597489773.5939445; 26.200; 27.250; -1.050
1597489773.7105377; 26.191; 27.187; -0.996
1597489773.841986; 26.191; 27.187; -0.996
1597489773.955696; 26.178; 27.187; -1.009
