time; cam; ref; diff
1597505458.4796789; 27.899; 0.030; 27.869
1597505458.730005; 27.889; 0.030; 27.859
1597505458.8389404; 27.889; 0.030; 27.859
1597505458.890988; 27.876; 0.030; 27.846
1597505459.036882; 27.876; 0.030; 27.846
1597505459.1842127; 27.869; 28.375; -0.506
1597505459.2864428; 27.869; 28.375; -0.506
1597505459.3889542; 27.864; 28.375; -0.511
1597505459.4826365; 27.864; 28.375; -0.511
1597505459.6102486; 27.854; 28.375; -0.521
1597505459.729963; 27.854; 28.375; -0.521
1597505459.81645; 27.845; 28.375; -0.530
1597505459.9784322; 27.845; 28.375; -0.530
1597505460.0965436; 27.818; 28.437; -0.619
1597505460.1691878; 27.818; 28.437; -0.619
1597505460.2963529; 27.805; 28.437; -0.632
1597505460.364873; 27.805; 28.437; -0.632
1597505460.5259778; 27.797; 28.437; -0.640
1597505460.6372876; 27.797; 28.437; -0.640
1597505460.7516737; 27.794; 28.437; -0.643
1597505460.8633425; 27.794; 28.437; -0.643
1597505461.017387; 27.793; 28.437; -0.644
1597505461.087924; 27.793; 28.437; -0.644
1597505461.214568; 27.783; 28.437; -0.654
1597505461.344653; 27.783; 28.437; -0.654
1597505461.4588118; 27.779; 28.437; -0.658
1597505461.5556312; 27.779; 28.437; -0.658
1597505461.678538; 27.789; 28.437; -0.648
1597505461.7835052; 27.789; 28.437; -0.648
1597505461.9006717; 27.784; 28.437; -0.653
1597505461.9694731; 27.784; 28.437; -0.653
1597505462.1419616; 27.783; 28.437; -0.654
1597505462.237198; 27.783; 28.437; -0.654
1597505462.364957; 27.785; 28.437; -0.652
1597505462.4654686; 27.785; 28.437; -0.652
1597505462.552463; 27.775; 28.437; -0.662
1597505462.6919913; 27.775; 28.500; -0.725
1597505462.8002827; 27.772; 28.500; -0.728
1597505462.8976843; 27.772; 28.500; -0.728
1597505463.03199; 27.766; 28.500; -0.734
1597505463.1223085; 27.766; 28.500; -0.734
1597505463.2587254; 27.778; 28.500; -0.722
1597505463.372971; 27.778; 28.500; -0.722
1597505463.4871938; 27.776; 28.500; -0.724
1597505463.633041; 27.776; 28.437; -0.661
1597505463.7165754; 27.772; 28.437; -0.665
1597505463.8521154; 27.772; 28.437; -0.665
1597505463.9481661; 27.758; 28.437; -0.679
1597505464.0343335; 27.758; 28.437; -0.679
1597505464.1714056; 27.752; 28.437; -0.685
1597505464.2861614; 27.752; 28.437; -0.685
1597505464.433914; 27.748; 28.375; -0.627
1597505464.5049846; 27.748; 28.375; -0.627
1597505464.6241825; 27.738; 28.375; -0.637
1597505464.6939802; 27.738; 28.375; -0.637
1597505464.8555624; 27.731; 28.375; -0.644
1597505464.9452462; 27.731; 28.375; -0.644
1597505465.0788786; 27.744; 28.375; -0.631
1597505465.2143378; 27.744; 28.375; -0.631
1597505465.3214014; 27.730; 28.375; -0.645
1597505465.4120283; 27.730; 28.375; -0.645
1597505465.5541074; 27.725; 28.375; -0.650
1597505465.658908; 27.725; 28.375; -0.650
1597505465.7736037; 27.710; 28.375; -0.665
1597505465.8972423; 27.710; 28.375; -0.665
1597505465.9995797; 27.711; 28.375; -0.664
1597505466.1067603; 27.711; 28.375; -0.664
1597505466.200876; 27.711; 28.437; -0.726
1597505466.337559; 27.711; 28.437; -0.726
1597505466.4511461; 27.700; 28.437; -0.737
1597505466.5620158; 27.700; 28.437; -0.737
1597505466.700025; 27.699; 28.437; -0.738
1597505466.7954495; 27.699; 28.437; -0.738
1597505466.906409; 27.708; 28.437; -0.729
1597505466.9988122; 27.708; 28.437; -0.729
1597505467.1335874; 27.705; 28.375; -0.670
1597505467.2496336; 27.705; 28.375; -0.670
1597505467.3477724; 27.707; 28.375; -0.668
1597505467.475266; 27.707; 28.375; -0.668
1597505467.566731; 27.714; 28.375; -0.661
1597505467.7251308; 27.714; 28.375; -0.661
1597505467.7832413; 27.726; 28.375; -0.649
1597505467.931286; 27.726; 28.375; -0.649
1597505468.0236905; 27.723; 28.375; -0.652
1597505468.1565664; 27.723; 28.375; -0.652
1597505468.2621548; 27.708; 28.375; -0.667
1597505468.386077; 27.708; 28.375; -0.667
1597505468.5204551; 27.688; 28.375; -0.687
1597505468.604789; 27.688; 28.375; -0.687
1597505468.728033; 27.684; 28.375; -0.691
1597505468.8236325; 27.684; 28.500; -0.816
1597505468.9550538; 27.676; 28.500; -0.824
1597505469.0674875; 27.676; 28.500; -0.824
1597505469.1838558; 27.666; 28.500; -0.834
1597505469.3137255; 27.666; 28.500; -0.834
1597505469.4055808; 27.665; 28.500; -0.835
1597505469.525; 27.665; 28.500; -0.835
1597505469.6290627; 27.660; 28.500; -0.840
1597505469.7509015; 27.660; 28.437; -0.777
1597505469.871679; 27.653; 28.437; -0.784
1597505469.973281; 27.653; 28.437; -0.784
1597505470.1106195; 27.647; 28.437; -0.790
1597505470.2008257; 27.647; 28.437; -0.790
1597505470.3224895; 27.653; 28.437; -0.784
1597505470.4371161; 27.653; 28.437; -0.784
1597505470.557103; 27.650; 28.500; -0.850
1597505470.6597311; 27.650; 28.500; -0.850
1597505470.7814233; 27.681; 28.500; -0.819
1597505470.8618157; 27.681; 28.500; -0.819
1597505471.0103426; 27.716; 28.500; -0.784
1597505471.1298995; 27.716; 28.500; -0.784
1597505471.242172; 27.707; 28.500; -0.793
1597505471.3605561; 27.707; 28.500; -0.793
1597505471.4574962; 27.701; 28.500; -0.799
1597505471.5790248; 27.701; 28.500; -0.799
1597505471.682421; 27.693; 28.500; -0.807
1597505471.8159888; 27.693; 28.500; -0.807
1597505471.9170916; 27.707; 28.500; -0.793
1597505472.050904; 27.707; 28.500; -0.793
1597505472.1462429; 27.721; 28.500; -0.779
1597505472.2778862; 27.721; 28.500; -0.779
1597505472.4003797; 27.716; 28.375; -0.659
1597505472.5074236; 27.716; 28.375; -0.659
1597505472.5856085; 27.709; 28.375; -0.666
1597505472.7171414; 27.709; 28.375; -0.666
1597505472.8572912; 27.715; 28.375; -0.660
1597505472.9457512; 27.715; 28.375; -0.660
1597505473.0629056; 27.710; 28.375; -0.665
1597505473.1919062; 27.710; 28.437; -0.727
1597505473.273961; 27.702; 28.437; -0.735
1597505473.4070976; 27.702; 28.437; -0.735
1597505473.5325449; 27.693; 28.437; -0.744
1597505473.6251845; 27.693; 28.437; -0.744
1597505473.7389283; 27.679; 28.437; -0.758
1597505473.831827; 27.679; 28.437; -0.758
1597505473.975924; 27.674; 28.437; -0.763
1597505474.0547175; 27.674; 28.437; -0.763
1597505474.2202904; 27.667; 28.500; -0.833
1597505474.3155334; 27.667; 28.500; -0.833
1597505474.4025176; 27.661; 28.500; -0.839
1597505474.5410194; 27.661; 28.500; -0.839
1597505474.67305; 27.655; 28.500; -0.845
1597505474.7848117; 27.655; 28.500; -0.845
1597505474.9182513; 27.662; 28.500; -0.838
1597505475.0140066; 27.662; 28.437; -0.775
1597505475.1060326; 27.660; 28.437; -0.777
1597505475.2247534; 27.660; 28.437; -0.777
1597505475.3372366; 27.680; 28.437; -0.757
1597505475.4533904; 27.680; 28.437; -0.757
1597505475.5443382; 27.684; 28.437; -0.753
1597505475.6845186; 27.684; 28.437; -0.753
1597505475.8060074; 27.684; 28.437; -0.753
1597505475.9036632; 27.684; 28.375; -0.691
1597505476.0197916; 27.677; 28.375; -0.698
1597505476.1401606; 27.677; 28.375; -0.698
1597505476.2275953; 27.666; 28.375; -0.709
1597505476.343333; 27.666; 28.375; -0.709
1597505476.4756951; 27.664; 28.375; -0.711
1597505476.5902803; 27.664; 28.375; -0.711
1597505476.7172186; 27.661; 28.437; -0.776
1597505476.817745; 27.661; 28.437; -0.776
1597505476.934053; 27.642; 28.437; -0.795
1597505477.0442646; 27.642; 28.437; -0.795
1597505477.1636894; 27.634; 28.437; -0.803
1597505477.278424; 27.634; 28.437; -0.803
1597505477.3762794; 27.627; 28.437; -0.810
1597505477.5152078; 27.627; 28.437; -0.810
1597505477.5865448; 27.616; 28.437; -0.821
1597505477.7322288; 27.616; 28.437; -0.821
1597505477.8428469; 27.617; 28.437; -0.820
1597505477.9363542; 27.617; 28.437; -0.820
1597505478.0278049; 27.608; 28.437; -0.829
1597505478.1860406; 27.608; 28.437; -0.829
1597505478.3233669; 27.609; 28.437; -0.828
1597505478.382376; 27.609; 28.437; -0.828
1597505478.5360217; 27.621; 28.437; -0.816
1597505478.641153; 27.621; 28.375; -0.754
1597505478.7883282; 27.621; 28.375; -0.754
1597505478.899806; 27.621; 28.375; -0.754
1597505478.9945054; 27.621; 28.375; -0.754
1597505479.1267028; 27.621; 28.375; -0.754
1597505479.196962; 27.615; 28.375; -0.760
1597505479.32621; 27.615; 28.375; -0.760
1597505479.4481065; 27.609; 28.312; -0.703
1597505479.5546114; 27.609; 28.312; -0.703
1597505479.676933; 27.597; 28.312; -0.715
1597505479.7804854; 27.597; 28.312; -0.715
1597505479.9000144; 27.580; 28.312; -0.732
1597505480.0219166; 27.580; 28.312; -0.732
1597505480.1220248; 27.576; 28.312; -0.736
1597505480.2540867; 27.576; 28.312; -0.736
1597505480.3868291; 27.573; 28.375; -0.802
1597505480.471856; 27.573; 28.375; -0.802
1597505480.5851233; 27.564; 28.375; -0.811
1597505480.6800485; 27.564; 28.375; -0.811
1597505480.8312054; 27.560; 28.375; -0.815
1597505480.898119; 27.560; 28.375; -0.815
1597505481.0336807; 27.552; 28.375; -0.823
1597505481.1554697; 27.552; 28.375; -0.823
1597505481.2709877; 27.542; 28.437; -0.895
1597505481.4041572; 27.542; 28.437; -0.895
1597505481.470415; 27.539; 28.437; -0.898
1597505481.6251292; 27.539; 28.437; -0.898
1597505481.7223804; 27.578; 28.437; -0.859
1597505481.833223; 27.578; 28.437; -0.859
1597505481.9262547; 27.566; 28.437; -0.871
1597505482.078461; 27.566; 28.375; -0.809
1597505482.175255; 27.544; 28.375; -0.831
1597505482.289089; 27.544; 28.375; -0.831
1597505482.4107502; 27.547; 28.375; -0.828
1597505482.5194855; 27.547; 28.375; -0.828
1597505482.630851; 27.547; 28.375; -0.828
1597505482.724196; 27.547; 28.375; -0.828
1597505482.8782523; 27.539; 28.375; -0.836
1597505482.9622564; 27.539; 28.312; -0.773
1597505483.08315; 27.537; 28.312; -0.775
1597505483.204611; 27.537; 28.312; -0.775
1597505483.3169684; 27.537; 28.312; -0.775
1597505483.4331052; 27.537; 28.312; -0.775
1597505483.5520108; 27.569; 28.312; -0.743
1597505483.680515; 27.569; 28.312; -0.743
1597505483.7765517; 27.581; 28.312; -0.731
1597505483.8906963; 27.581; 28.375; -0.794
1597505483.9939454; 27.573; 28.375; -0.802
1597505484.1097524; 27.573; 28.375; -0.802
1597505484.2323277; 27.586; 28.375; -0.789
1597505484.3395166; 27.586; 28.375; -0.789
1597505484.4471872; 27.582; 28.375; -0.793
1597505484.5657618; 27.582; 28.375; -0.793
1597505484.697742; 27.554; 28.375; -0.821
1597505484.7813094; 27.554; 28.375; -0.821
1597505484.913732; 27.544; 28.375; -0.831
1597505485.0314388; 27.544; 28.375; -0.831
1597505485.1244867; 27.537; 28.375; -0.838
1597505485.2090847; 27.537; 28.375; -0.838
1597505485.3700368; 27.539; 28.375; -0.836
1597505485.4554944; 27.539; 28.375; -0.836
1597505485.609665; 27.541; 28.375; -0.834
1597505485.718166; 27.541; 28.375; -0.834
1597505485.8497515; 27.538; 28.375; -0.837
1597505485.9560554; 27.538; 28.375; -0.837
1597505486.0652459; 27.583; 28.375; -0.792
1597505486.1696558; 27.583; 28.375; -0.792
1597505486.301871; 27.572; 28.375; -0.803
1597505486.4032369; 27.572; 28.375; -0.803
1597505486.5210018; 27.589; 28.437; -0.848
1597505486.597057; 27.589; 28.437; -0.848
1597505486.733607; 27.588; 28.437; -0.849
1597505486.8673928; 27.588; 28.437; -0.849
1597505486.956584; 27.579; 28.437; -0.858
1597505487.0775633; 27.579; 28.437; -0.858
1597505487.166145; 27.576; 28.437; -0.861
1597505487.3335423; 27.576; 28.437; -0.861
1597505487.4502604; 27.567; 28.375; -0.808
1597505487.5349948; 27.567; 28.375; -0.808
1597505487.6540806; 27.562; 28.375; -0.813
1597505487.7664595; 27.562; 28.375; -0.813
1597505487.8806722; 27.569; 28.375; -0.806
1597505488.0057647; 27.569; 28.375; -0.806
1597505488.077523; 27.563; 28.375; -0.812
1597505488.2549107; 27.563; 28.437; -0.874
1597505488.3575716; 27.559; 28.437; -0.878
1597505488.4493356; 27.559; 28.437; -0.878
1597505488.552529; 27.553; 28.437; -0.884
1597505488.6736848; 27.553; 28.437; -0.884
1597505488.813521; 27.546; 28.437; -0.891
1597505488.9055943; 27.546; 28.437; -0.891
1597505488.968995; 27.545; 28.437; -0.892
1597505489.1304722; 27.545; 28.375; -0.830
1597505489.2599306; 27.547; 28.375; -0.828
1597505489.3604546; 27.547; 28.375; -0.828
1597505489.453067; 27.547; 28.375; -0.828
1597505489.6010237; 27.547; 28.375; -0.828
1597505489.7123246; 27.591; 28.375; -0.784
1597505489.8273764; 27.591; 28.375; -0.784
1597505489.9517832; 27.605; 28.375; -0.770
1597505490.0492194; 27.605; 28.375; -0.770
1597505490.1472251; 27.630; 28.375; -0.745
1597505490.2612176; 27.630; 28.375; -0.745
1597505490.3796558; 27.637; 28.375; -0.738
1597505490.5050392; 27.637; 28.375; -0.738
1597505490.6264668; 27.630; 28.375; -0.745
1597505490.7184923; 27.630; 28.375; -0.745
1597505490.8382275; 27.613; 28.375; -0.762
1597505490.967518; 27.613; 28.375; -0.762
1597505491.098907; 27.597; 28.375; -0.778
1597505491.1983914; 27.597; 28.375; -0.778
1597505491.2843792; 27.585; 28.375; -0.790
1597505491.4415836; 27.585; 28.375; -0.790
1597505491.5366404; 27.564; 28.375; -0.811
1597505491.6181374; 27.564; 28.375; -0.811
1597505491.750629; 27.566; 28.375; -0.809
1597505491.8783915; 27.566; 28.437; -0.871
1597505492.0015886; 27.571; 28.437; -0.866
1597505492.104907; 27.571; 28.437; -0.866
1597505492.2093525; 27.576; 28.437; -0.861
1597505492.3488827; 27.576; 28.437; -0.861
1597505492.4626544; 27.583; 28.437; -0.854
1597505492.5527482; 27.583; 28.437; -0.854
1597505492.6883564; 27.584; 28.437; -0.853
1597505492.7993546; 27.584; 28.437; -0.853
1597505492.908725; 27.576; 28.437; -0.861
1597505493.0245163; 27.576; 28.437; -0.861
1597505493.1396136; 27.563; 28.437; -0.874
1597505493.2544625; 27.563; 28.437; -0.874
1597505493.32831; 27.555; 28.437; -0.882
1597505493.4333887; 27.555; 28.437; -0.882
1597505493.6117542; 27.541; 28.312; -0.771
1597505493.7117739; 27.541; 28.312; -0.771
1597505493.8211062; 27.545; 28.312; -0.767
1597505493.9164946; 27.545; 28.312; -0.767
1597505494.023554; 27.542; 28.312; -0.770
1597505494.1348069; 27.542; 28.312; -0.770
1597505494.2764726; 27.536; 28.312; -0.776
1597505494.3468828; 27.536; 28.312; -0.776
1597505494.4978716; 27.535; 28.437; -0.902
1597505494.5981753; 27.535; 28.437; -0.902
1597505494.7093296; 27.531; 28.437; -0.906
1597505494.8017395; 27.531; 28.437; -0.906
1597505494.9375112; 27.528; 28.437; -0.909
1597505495.0524476; 27.528; 28.437; -0.909
1597505495.1670887; 27.523; 28.437; -0.914
1597505495.3162472; 27.523; 28.437; -0.914
1597505495.4056427; 27.521; 28.375; -0.854
1597505495.5097544; 27.521; 28.375; -0.854
1597505495.6277194; 27.521; 28.375; -0.854
1597505495.7555282; 27.521; 28.375; -0.854
1597505495.8515286; 27.558; 28.375; -0.817
1597505495.9412513; 27.558; 28.375; -0.817
1597505496.078754; 27.556; 28.375; -0.819
1597505496.2068348; 27.556; 28.375; -0.819
1597505496.3313317; 27.554; 28.375; -0.821
1597505496.3972034; 27.554; 28.375; -0.821
1597505496.5358362; 27.550; 28.375; -0.825
1597505496.645612; 27.550; 28.375; -0.825
1597505496.7591717; 27.557; 28.375; -0.818
1597505496.8778238; 27.557; 28.375; -0.818
1597505496.9662764; 27.548; 28.375; -0.827
1597505497.1132214; 27.548; 28.437; -0.889
1597505497.1966012; 27.537; 28.437; -0.900
1597505497.3294556; 27.537; 28.437; -0.900
1597505497.4092145; 27.535; 28.437; -0.902
1597505497.5797236; 27.535; 28.437; -0.902
1597505497.6521778; 27.537; 28.437; -0.900
1597505497.7849896; 27.537; 28.437; -0.900
1597505497.9153318; 27.540; 28.437; -0.897
1597505498.0211885; 27.540; 28.375; -0.835
1597505498.10754; 27.549; 28.375; -0.826
1597505498.2203038; 27.549; 28.375; -0.826
1597505498.3547764; 27.540; 28.375; -0.835
1597505498.469173; 27.540; 28.375; -0.835
1597505498.5817077; 27.531; 28.375; -0.844
1597505498.6987655; 27.531; 28.375; -0.844
1597505498.8321986; 27.524; 28.375; -0.851
1597505498.934792; 27.524; 28.500; -0.976
1597505499.0428448; 27.520; 28.500; -0.980
1597505499.1504698; 27.520; 28.500; -0.980
1597505499.272237; 27.537; 28.500; -0.963
1597505499.369043; 27.537; 28.500; -0.963
1597505499.4940803; 27.530; 28.500; -0.970
1597505499.604111; 27.530; 28.500; -0.970
1597505499.70316; 27.516; 28.500; -0.984
1597505499.8430135; 27.516; 28.375; -0.859
1597505499.9484875; 27.485; 28.375; -0.890
1597505500.0639045; 27.485; 28.375; -0.890
1597505500.1868992; 27.461; 28.375; -0.914
1597505500.2912228; 27.461; 28.375; -0.914
1597505500.3969378; 27.459; 28.375; -0.916
1597505500.52345; 27.459; 28.375; -0.916
1597505500.654994; 27.470; 28.375; -0.905
1597505500.7589908; 27.470; 28.375; -0.905
1597505500.8688793; 27.469; 28.375; -0.906
1597505500.9735494; 27.469; 28.375; -0.906
1597505501.0828736; 27.483; 28.375; -0.892
1597505501.2124956; 27.483; 28.375; -0.892
1597505501.33071; 27.496; 28.375; -0.879
1597505501.427704; 27.496; 28.375; -0.879
1597505501.563664; 27.491; 28.437; -0.946
1597505501.6856277; 27.491; 28.437; -0.946
1597505501.7762864; 27.480; 28.437; -0.957
1597505501.8906887; 27.480; 28.437; -0.957
1597505501.983554; 27.494; 28.437; -0.943
1597505502.1140678; 27.494; 28.437; -0.943
1597505502.2317057; 27.493; 28.437; -0.944
1597505502.3218768; 27.493; 28.437; -0.944
1597505502.459219; 27.515; 28.437; -0.922
1597505502.5451458; 27.515; 28.437; -0.922
1597505502.6849015; 27.527; 28.437; -0.910
1597505502.8020778; 27.527; 28.437; -0.910
1597505502.9126368; 27.523; 28.437; -0.914
1597505503.0009646; 27.523; 28.437; -0.914
1597505503.143098; 27.510; 28.437; -0.927
1597505503.2650797; 27.510; 28.437; -0.927
1597505503.3577476; 27.495; 28.375; -0.880
1597505503.449609; 27.495; 28.375; -0.880
1597505503.6077714; 27.494; 28.375; -0.881
1597505503.7185388; 27.494; 28.375; -0.881
1597505503.8010752; 27.490; 28.375; -0.885
1597505503.9597185; 27.490; 28.375; -0.885
1597505504.0440419; 27.470; 28.375; -0.905
1597505504.1749952; 27.470; 28.312; -0.842
1597505504.288681; 27.472; 28.312; -0.840
1597505504.4145126; 27.472; 28.312; -0.840
1597505504.5106804; 27.519; 28.312; -0.793
1597505504.6417775; 27.519; 28.312; -0.793
1597505504.7264543; 27.539; 28.312; -0.773
1597505504.8518186; 27.539; 28.312; -0.773
1597505504.965577; 27.550; 28.312; -0.762
1597505505.0802755; 27.550; 28.437; -0.887
1597505505.1938012; 27.547; 28.437; -0.890
1597505505.3090525; 27.547; 28.437; -0.890
1597505505.4011872; 27.541; 28.437; -0.896
1597505505.5460725; 27.541; 28.437; -0.896
1597505505.6584702; 27.533; 28.437; -0.904
1597505505.7719252; 27.533; 28.437; -0.904
1597505505.8865263; 27.528; 28.437; -0.909
1597505505.994352; 27.528; 28.500; -0.972
1597505506.110697; 27.522; 28.500; -0.978
1597505506.2197351; 27.522; 28.500; -0.978
1597505506.354634; 27.506; 28.500; -0.994
1597505506.4705665; 27.506; 28.500; -0.994
1597505506.5394015; 27.493; 28.500; -1.007
1597505506.6769533; 27.493; 28.500; -1.007
1597505506.762599; 27.478; 28.500; -1.022
1597505506.9064553; 27.478; 28.375; -0.897
1597505507.0440876; 27.469; 28.375; -0.906
1597505507.0898573; 27.469; 28.375; -0.906
1597505507.2469988; 27.461; 28.375; -0.914
1597505507.3383038; 27.461; 28.375; -0.914
1597505507.4730735; 27.455; 28.375; -0.920
1597505507.5745256; 27.455; 28.375; -0.920
1597505507.710821; 27.475; 28.437; -0.962
1597505507.816205; 27.475; 28.437; -0.962
1597505507.9158218; 27.463; 28.437; -0.974
1597505508.040721; 27.463; 28.437; -0.974
1597505508.1564984; 27.464; 28.437; -0.973
1597505508.2598433; 27.464; 28.437; -0.973
1597505508.386887; 27.461; 28.437; -0.976
1597505508.4933069; 27.461; 28.437; -0.976
1597505508.6172698; 27.460; 28.312; -0.852
1597505508.7091374; 27.460; 28.312; -0.852
1597505508.845627; 27.432; 28.312; -0.880
1597505508.9589112; 27.432; 28.312; -0.880
1597505509.0700045; 27.413; 28.312; -0.899
1597505509.1843717; 27.413; 28.312; -0.899
1597505509.281331; 27.404; 28.312; -0.908
1597505509.431114; 27.404; 28.375; -0.971
1597505509.5071151; 27.406; 28.375; -0.969
1597505509.6359084; 27.406; 28.375; -0.969
1597505509.7369595; 27.450; 28.375; -0.925
1597505509.8698409; 27.450; 28.375; -0.925
1597505509.9632366; 27.456; 28.375; -0.919
1597505510.0928562; 27.456; 28.375; -0.919
1597505510.177996; 27.451; 28.375; -0.924
1597505510.3462672; 27.451; 28.437; -0.986
1597505510.436477; 27.448; 28.437; -0.989
1597505510.5410423; 27.448; 28.437; -0.989
1597505510.6625621; 27.440; 28.437; -0.997
1597505510.7814558; 27.440; 28.437; -0.997
1597505510.9042845; 27.439; 28.437; -0.998
1597505511.0043268; 27.439; 28.437; -0.998
1597505511.118037; 27.437; 28.437; -1.000
1597505511.2226615; 27.437; 28.312; -0.875
1597505511.3467112; 27.438; 28.312; -0.874
1597505511.4908545; 27.438; 28.312; -0.874
1597505511.5911047; 27.428; 28.312; -0.884
1597505511.6851726; 27.428; 28.312; -0.884
1597505511.7935352; 27.445; 28.312; -0.867
1597505511.8865852; 27.445; 28.312; -0.867
1597505512.0301151; 27.446; 28.312; -0.866
1597505512.1550434; 27.446; 28.375; -0.929
1597505512.258484; 27.444; 28.375; -0.931
1597505512.3749533; 27.444; 28.375; -0.931
1597505512.4855957; 27.439; 28.375; -0.936
1597505512.5915673; 27.439; 28.375; -0.936
1597505512.7244992; 27.437; 28.375; -0.938
1597505512.8386786; 27.437; 28.375; -0.938
1597505512.9497926; 27.420; 28.375; -0.955
1597505513.0621858; 27.420; 28.375; -0.955
1597505513.1866374; 27.412; 28.375; -0.963
1597505513.2923453; 27.412; 28.375; -0.963
1597505513.356738; 27.408; 28.375; -0.967
1597505513.513309; 27.408; 28.375; -0.967
1597505513.6254876; 27.420; 28.375; -0.955
1597505513.7099855; 27.420; 28.375; -0.955
1597505513.8561816; 27.408; 28.312; -0.904
1597505513.9801557; 27.408; 28.312; -0.904
1597505514.083793; 27.368; 28.312; -0.944
1597505514.2278488; 27.368; 28.312; -0.944
1597505514.338594; 27.341; 28.312; -0.971
1597505514.4310067; 27.341; 28.312; -0.971
1597505514.5380974; 27.337; 28.312; -0.975
1597505514.6492703; 27.337; 28.312; -0.975
1597505514.7782776; 27.325; 28.375; -1.050
1597505514.8815312; 27.325; 28.375; -1.050
1597505514.9843793; 27.315; 28.375; -1.060
1597505515.1079624; 27.315; 28.375; -1.060
1597505515.2210855; 27.313; 28.375; -1.062
1597505515.3255296; 27.313; 28.375; -1.062
1597505515.4495776; 27.307; 28.375; -1.068
1597505515.563825; 27.307; 28.375; -1.068
1597505515.6765442; 27.324; 28.375; -1.051
1597505515.7893887; 27.324; 28.375; -1.051
1597505515.8886948; 27.341; 28.375; -1.034
1597505516.0324554; 27.341; 28.375; -1.034
1597505516.1335998; 27.344; 28.375; -1.031
1597505516.2565835; 27.344; 28.375; -1.031
1597505516.3584511; 27.355; 28.375; -1.020
1597505516.490823; 27.355; 28.375; -1.020
1597505516.595033; 27.427; 28.375; -0.948
1597505516.707759; 27.427; 28.375; -0.948
1597505516.8177252; 27.424; 28.375; -0.951
1597505516.9111414; 27.424; 28.375; -0.951
1597505517.0445662; 27.427; 28.375; -0.948
1597505517.1583428; 27.427; 28.375; -0.948
1597505517.2621586; 27.436; 28.375; -0.939
1597505517.4029613; 27.436; 28.312; -0.876
1597505517.5058935; 27.430; 28.312; -0.882
1597505517.6173592; 27.430; 28.312; -0.882
1597505517.6980364; 27.421; 28.312; -0.891
1597505517.8490918; 27.421; 28.312; -0.891
1597505517.9581366; 27.415; 28.312; -0.897
1597505518.0480459; 27.415; 28.312; -0.897
1597505518.1812224; 27.414; 28.312; -0.898
1597505518.308466; 27.414; 28.250; -0.836
1597505518.4107678; 27.412; 28.250; -0.838
1597505518.5265446; 27.412; 28.250; -0.838
1597505518.6464477; 27.397; 28.250; -0.853
1597505518.751868; 27.397; 28.250; -0.853
1597505518.872081; 27.409; 28.250; -0.841
1597505518.9874477; 27.409; 28.250; -0.841
1597505519.1097493; 27.404; 28.437; -1.033
1597505519.2200415; 27.404; 28.437; -1.033
1597505519.331194; 27.387; 28.437; -1.050
1597505519.436846; 27.387; 28.437; -1.050
1597505519.5614915; 27.388; 28.437; -1.049
1597505519.6756291; 27.388; 28.437; -1.049
1597505519.7917206; 27.383; 28.437; -1.054
1597505519.889248; 27.383; 28.437; -1.054
1597505520.0267508; 27.404; 28.250; -0.846
1597505520.113938; 27.404; 28.250; -0.846
1597505520.2405396; 27.406; 28.250; -0.844
1597505520.3536613; 27.406; 28.250; -0.844
1597505520.4669838; 27.420; 28.250; -0.830
1597505520.5785608; 27.420; 28.250; -0.830
1597505520.6915648; 27.422; 28.250; -0.828
1597505520.8046744; 27.422; 28.250; -0.828
1597505520.9309816; 27.422; 28.375; -0.953
1597505521.041831; 27.422; 28.375; -0.953
1597505521.1433063; 27.404; 28.375; -0.971
1597505521.2601845; 27.404; 28.375; -0.971
1597505521.3727114; 27.394; 28.375; -0.981
1597505521.4877434; 27.394; 28.375; -0.981
1597505521.6012332; 27.383; 28.375; -0.992
1597505521.7300968; 27.383; 28.375; -0.992
1597505521.8433614; 27.377; 28.375; -0.998
1597505521.94268; 27.377; 28.375; -0.998
1597505522.0622823; 27.388; 28.375; -0.987
1597505522.1728246; 27.388; 28.375; -0.987
1597505522.2900832; 27.405; 28.375; -0.970
1597505522.4054456; 27.405; 28.375; -0.970
1597505522.4849203; 27.390; 28.375; -0.985
1597505522.6169162; 27.390; 28.375; -0.985
1597505522.750746; 27.383; 28.312; -0.929
1597505522.85429; 27.383; 28.312; -0.929
1597505522.969197; 27.379; 28.312; -0.933
1597505523.091515; 27.379; 28.312; -0.933
1597505523.1858065; 27.373; 28.312; -0.939
1597505523.3203135; 27.373; 28.312; -0.939
1597505523.4020238; 27.371; 28.312; -0.941
1597505523.5557253; 27.371; 28.375; -1.004
1597505523.6425002; 27.368; 28.375; -1.007
1597505523.7477474; 27.368; 28.375; -1.007
1597505523.8824584; 27.368; 28.375; -1.007
1597505523.995939; 27.368; 28.375; -1.007
1597505524.1093264; 27.370; 28.375; -1.005
1597505524.2240353; 27.370; 28.375; -1.005
1597505524.3238864; 27.367; 28.375; -1.008
1597505524.4644349; 27.367; 28.375; -1.008
1597505524.5455513; 27.386; 28.375; -0.989
1597505524.6851459; 27.386; 28.375; -0.989
1597505524.7825146; 27.388; 28.375; -0.987
1597505524.8965476; 27.388; 28.375; -0.987
1597505525.0105686; 27.448; 28.375; -0.927
1597505525.140857; 27.448; 28.375; -0.927
1597505525.2527788; 27.439; 28.375; -0.936
1597505525.378923; 27.439; 28.250; -0.811
1597505525.463978; 27.440; 28.250; -0.810
