time; cam; ref; diff
1597503169.5513685; 26.591; 27.062; -0.471
1597503169.6177926; 26.598; 27.062; -0.464
1597503169.7509701; 26.598; 27.062; -0.464
1597503169.8923001; 26.654; 27.062; -0.408
1597503170.008186; 26.654; 27.062; -0.408
1597503170.124354; 26.631; 27.250; -0.619
1597503170.230083; 26.631; 27.250; -0.619
1597503170.3015392; 26.656; 27.250; -0.594
1597503170.4377294; 26.656; 27.250; -0.594
1597503170.5493028; 26.670; 27.250; -0.580
1597503170.6633782; 26.670; 27.250; -0.580
1597503170.8066347; 26.658; 27.250; -0.592
1597503170.917221; 26.658; 27.250; -0.592
1597503171.02746; 26.648; 27.125; -0.477
1597503171.1389592; 26.648; 27.125; -0.477
1597503171.2536538; 26.641; 27.125; -0.484
1597503171.3668191; 26.641; 27.125; -0.484
1597503171.4817464; 26.634; 27.125; -0.491
1597503171.573573; 26.634; 27.125; -0.491
1597503171.7167203; 26.632; 27.125; -0.493
1597503171.8327017; 26.632; 27.125; -0.493
1597503171.9399793; 26.627; 27.187; -0.560
1597503172.0524864; 26.627; 27.187; -0.560
1597503172.148199; 26.626; 27.187; -0.561
1597503172.278181; 26.626; 27.187; -0.561
1597503172.3945343; 26.626; 27.187; -0.561
1597503172.487803; 26.626; 27.187; -0.561
1597503172.6215856; 26.633; 27.187; -0.554
1597503172.7432325; 26.633; 27.187; -0.554
1597503172.8657444; 26.633; 27.187; -0.554
1597503172.9484863; 26.633; 27.187; -0.554
1597503173.0779684; 26.627; 27.187; -0.560
1597503173.190321; 26.627; 27.187; -0.560
1597503173.3073478; 26.623; 27.187; -0.564
1597503173.398919; 26.623; 27.187; -0.564
1597503173.5321999; 26.611; 27.187; -0.576
1597503173.6655848; 26.611; 27.187; -0.576
1597503173.7459059; 26.637; 27.187; -0.550
1597503173.8747299; 26.637; 27.187; -0.550
1597503173.988103; 26.637; 27.187; -0.550
1597503174.1004612; 26.637; 27.187; -0.550
1597503174.216628; 26.631; 27.187; -0.556
1597503174.2877955; 26.631; 27.187; -0.556
1597503174.4467747; 26.631; 27.187; -0.556
1597503174.5603774; 26.631; 27.187; -0.556
1597503174.657464; 26.652; 27.062; -0.410
1597503174.772013; 26.652; 27.062; -0.410
1597503174.8810167; 26.651; 27.062; -0.411
1597503175.0045583; 26.651; 27.062; -0.411
1597503175.107233; 26.660; 27.062; -0.402
1597503175.2126613; 26.660; 27.062; -0.402
1597503175.3412764; 26.653; 27.062; -0.409
1597503175.461022; 26.653; 27.187; -0.534
1597503175.5782454; 26.642; 27.187; -0.545
1597503175.663792; 26.642; 27.187; -0.545
1597503175.7977455; 26.629; 27.187; -0.558
1597503175.9115548; 26.629; 27.187; -0.558
1597503176.0263772; 26.626; 27.187; -0.561
1597503176.1688645; 26.626; 27.187; -0.561
1597503176.273757; 26.624; 27.187; -0.563
1597503176.3837; 26.624; 27.187; -0.563
1597503176.4931784; 26.614; 27.187; -0.573
1597503176.5692708; 26.614; 27.187; -0.573
1597503176.7084491; 26.611; 27.187; -0.576
1597503176.850107; 26.611; 27.187; -0.576
1597503176.9522393; 26.602; 27.187; -0.585
1597503177.0847876; 26.602; 27.187; -0.585
1597503177.1983573; 26.601; 27.187; -0.586
1597503177.2446487; 26.601; 27.187; -0.586
1597503177.4097521; 26.624; 27.187; -0.563
1597503177.5301518; 26.624; 27.187; -0.563
1597503177.6136022; 26.647; 27.187; -0.540
1597503177.761068; 26.647; 27.187; -0.540
1597503177.8229778; 26.658; 27.187; -0.529
1597503177.9765117; 26.658; 27.187; -0.529
1597503178.0666442; 26.647; 27.187; -0.540
1597503178.1845672; 26.647; 27.187; -0.540
1597503178.3208451; 26.652; 27.187; -0.535
1597503178.434634; 26.652; 27.187; -0.535
1597503178.5282445; 26.658; 27.187; -0.529
1597503178.640775; 26.658; 27.187; -0.529
1597503178.7762403; 26.657; 27.187; -0.530
1597503178.8781476; 26.657; 27.187; -0.530
1597503179.018929; 26.651; 27.187; -0.536
1597503179.1192968; 26.651; 27.187; -0.536
1597503179.2304246; 26.647; 27.187; -0.540
1597503179.3455517; 26.647; 27.187; -0.540
1597503179.4382443; 26.666; 27.187; -0.521
1597503179.5731251; 26.666; 27.187; -0.521
1597503179.6654172; 26.673; 27.187; -0.514
1597503179.8001971; 26.673; 27.187; -0.514
1597503179.909447; 26.658; 27.187; -0.529
1597503180.012705; 26.658; 27.187; -0.529
1597503180.142393; 26.646; 27.187; -0.541
1597503180.26115; 26.646; 27.187; -0.541
1597503180.348936; 26.652; 27.187; -0.535
1597503180.4847271; 26.652; 27.187; -0.535
1597503180.5981107; 26.678; 27.187; -0.509
1597503180.7003734; 26.678; 27.187; -0.509
1597503180.8156705; 26.689; 27.125; -0.436
1597503180.9202907; 26.689; 27.125; -0.436
1597503181.0479028; 26.696; 27.125; -0.429
1597503181.1385977; 26.696; 27.125; -0.429
1597503181.251116; 26.691; 27.125; -0.434
1597503181.375957; 26.691; 27.125; -0.434
1597503181.5092773; 26.695; 27.125; -0.430
1597503181.612324; 26.695; 27.187; -0.492
1597503181.7320912; 26.689; 27.187; -0.498
1597503181.8530192; 26.689; 27.187; -0.498
1597503181.9559631; 26.672; 27.187; -0.515
1597503182.079853; 26.672; 27.187; -0.515
1597503182.204213; 26.671; 27.187; -0.516
1597503182.250199; 26.671; 27.187; -0.516
1597503182.402479; 26.666; 27.187; -0.521
1597503182.534229; 26.666; 27.125; -0.459
1597503182.6672876; 26.647; 27.125; -0.478
1597503182.762044; 26.647; 27.125; -0.478
1597503182.8777559; 26.645; 27.125; -0.480
1597503182.9716306; 26.645; 27.125; -0.480
1597503183.0889256; 26.651; 27.125; -0.474
1597503183.2344599; 26.651; 27.125; -0.474
1597503183.3341448; 26.661; 27.125; -0.464
1597503183.455093; 26.661; 27.125; -0.464
1597503183.560052; 26.660; 27.125; -0.465
1597503183.6865788; 26.660; 27.125; -0.465
1597503183.768841; 26.667; 27.125; -0.458
1597503183.9005575; 26.667; 27.125; -0.458
1597503184.0176752; 26.664; 27.125; -0.461
1597503184.131214; 26.664; 27.125; -0.461
1597503184.2605324; 26.666; 27.062; -0.396
1597503184.3631494; 26.666; 27.062; -0.396
1597503184.4729447; 26.673; 27.062; -0.389
1597503184.5678935; 26.673; 27.062; -0.389
1597503184.6994486; 26.680; 27.062; -0.382
1597503184.8308027; 26.680; 27.062; -0.382
1597503184.9313552; 26.685; 27.062; -0.377
1597503185.0429518; 26.685; 27.062; -0.377
1597503185.1713805; 26.677; 27.125; -0.448
1597503185.2737882; 26.677; 27.125; -0.448
1597503185.3871093; 26.673; 27.125; -0.452
1597503185.4976113; 26.673; 27.125; -0.452
1597503185.6154966; 26.688; 27.125; -0.437
1597503185.728057; 26.688; 27.125; -0.437
1597503185.842432; 26.708; 27.125; -0.417
1597503185.9327772; 26.708; 27.125; -0.417
1597503186.078448; 26.706; 27.125; -0.419
1597503186.1951215; 26.706; 27.125; -0.419
1597503186.2765682; 26.691; 27.125; -0.434
1597503186.4128969; 26.691; 27.125; -0.434
1597503186.525429; 26.690; 27.125; -0.435
1597503186.6387782; 26.690; 27.125; -0.435
1597503186.7351577; 26.675; 27.125; -0.450
1597503186.865464; 26.675; 27.125; -0.450
1597503186.9889226; 26.672; 27.187; -0.515
1597503187.081479; 26.672; 27.187; -0.515
1597503187.2174127; 26.673; 27.187; -0.514
1597503187.3089187; 26.673; 27.187; -0.514
1597503187.421676; 26.709; 27.187; -0.478
1597503187.5584965; 26.709; 27.187; -0.478
1597503187.6749024; 26.708; 27.187; -0.479
1597503187.756557; 26.708; 27.187; -0.479
1597503187.8920093; 26.721; 27.062; -0.341
1597503188.0054402; 26.721; 27.062; -0.341
1597503188.0991974; 26.709; 27.062; -0.353
1597503188.2337103; 26.709; 27.062; -0.353
1597503188.3283353; 26.709; 27.062; -0.353
1597503188.4556363; 26.709; 27.062; -0.353
1597503188.5662768; 26.729; 27.062; -0.333
1597503188.6688497; 26.729; 27.187; -0.458
1597503188.7835746; 26.749; 27.187; -0.438
1597503188.8913343; 26.749; 27.187; -0.438
1597503189.0333142; 26.746; 27.187; -0.441
1597503189.127757; 26.746; 27.187; -0.441
1597503189.2387133; 26.744; 27.187; -0.443
1597503189.3579621; 26.744; 27.187; -0.443
1597503189.4843996; 26.732; 27.187; -0.455
1597503189.6114368; 26.732; 27.062; -0.330
1597503189.6750479; 26.721; 27.062; -0.341
1597503189.8103592; 26.721; 27.062; -0.341
1597503189.9464154; 26.718; 27.062; -0.344
1597503190.058825; 26.718; 27.062; -0.344
1597503190.1703272; 26.734; 27.062; -0.328
1597503190.2701752; 26.734; 27.062; -0.328
1597503190.4228864; 26.723; 27.062; -0.339
1597503190.518945; 26.723; 27.062; -0.339
1597503190.616935; 26.711; 27.062; -0.351
1597503190.739617; 26.711; 27.062; -0.351
1597503190.8562365; 26.712; 27.062; -0.350
1597503190.9685614; 26.712; 27.062; -0.350
1597503191.087685; 26.727; 27.062; -0.335
1597503191.1988976; 26.727; 27.062; -0.335
1597503191.3399649; 26.729; 27.187; -0.458
1597503191.4382613; 26.729; 27.187; -0.458
1597503191.5453875; 26.729; 27.187; -0.458
1597503191.638854; 26.729; 27.187; -0.458
1597503191.7578685; 26.761; 27.187; -0.426
1597503191.8619661; 26.761; 27.187; -0.426
1597503191.9950588; 26.759; 27.187; -0.428
1597503192.0954397; 26.759; 27.187; -0.428
1597503192.2353; 26.751; 27.187; -0.436
1597503192.3440025; 26.751; 27.187; -0.436
1597503192.4295304; 26.750; 27.187; -0.437
1597503192.543975; 26.750; 27.187; -0.437
1597503192.6829019; 26.752; 27.187; -0.435
1597503192.7912776; 26.752; 27.187; -0.435
1597503192.8857088; 26.763; 27.187; -0.424
1597503193.022565; 26.763; 27.187; -0.424
1597503193.1376524; 26.763; 27.187; -0.424
1597503193.2349477; 26.763; 27.187; -0.424
1597503193.3416722; 26.771; 27.187; -0.416
1597503193.4659636; 26.771; 27.187; -0.416
1597503193.5684822; 26.762; 27.187; -0.425
1597503193.6887093; 26.762; 27.187; -0.425
1597503193.8027468; 26.758; 27.187; -0.429
1597503193.920221; 26.758; 27.187; -0.429
1597503194.0370045; 26.761; 27.250; -0.489
1597503194.1484; 26.761; 27.250; -0.489
1597503194.2470577; 26.768; 27.250; -0.482
1597503194.3978062; 26.768; 27.250; -0.482
1597503194.5115397; 26.758; 27.250; -0.492
1597503194.6178916; 26.758; 27.250; -0.492
1597503194.7210662; 26.751; 27.250; -0.499
1597503194.7838767; 26.751; 27.250; -0.499
1597503194.961112; 26.763; 27.187; -0.424
1597503195.0612302; 26.763; 27.187; -0.424
1597503195.173088; 26.762; 27.187; -0.425
1597503195.2947187; 26.762; 27.187; -0.425
1597503195.423038; 26.767; 27.187; -0.420
1597503195.536172; 26.767; 27.187; -0.420
1597503195.638829; 26.772; 27.187; -0.415
1597503195.7025216; 26.772; 27.187; -0.415
1597503195.8495798; 26.772; 27.187; -0.415
1597503195.9874666; 26.772; 27.187; -0.415
1597503196.103233; 26.764; 27.187; -0.423
1597503196.218942; 26.764; 27.187; -0.423
1597503196.2631795; 26.774; 27.187; -0.413
1597503196.4236627; 26.774; 27.187; -0.413
1597503196.5493042; 26.766; 27.187; -0.421
1597503196.6801944; 26.766; 27.187; -0.421
1597503196.7825868; 26.728; 27.187; -0.459
1597503196.855078; 26.728; 27.187; -0.459
1597503197.0102336; 26.723; 27.187; -0.464
1597503197.1246111; 26.723; 27.187; -0.464
1597503197.2389698; 26.721; 27.187; -0.466
1597503197.351354; 26.721; 27.187; -0.466
1597503197.4522774; 26.733; 27.187; -0.454
1597503197.587221; 26.733; 27.125; -0.392
1597503197.7022328; 26.750; 27.125; -0.375
1597503197.8135767; 26.750; 27.125; -0.375
1597503197.9132328; 26.747; 27.125; -0.378
1597503198.0181897; 26.747; 27.125; -0.378
1597503198.1341221; 26.742; 27.125; -0.383
1597503198.2403243; 26.742; 27.125; -0.383
1597503198.3982155; 26.746; 27.125; -0.379
1597503198.4837239; 26.746; 27.125; -0.379
1597503198.5917792; 26.742; 27.125; -0.383
1597503198.7054548; 26.742; 27.125; -0.383
1597503198.8148818; 26.734; 27.125; -0.391
1597503198.904998; 26.734; 27.125; -0.391
1597503199.063419; 26.731; 27.125; -0.394
1597503199.1788826; 26.731; 27.125; -0.394
1597503199.3123033; 26.719; 27.250; -0.531
1597503199.347374; 26.719; 27.250; -0.531
1597503199.5201151; 26.718; 27.250; -0.532
1597503199.6116393; 26.718; 27.250; -0.532
1597503199.7225685; 26.720; 27.250; -0.530
1597503199.8156285; 26.720; 27.250; -0.530
1597503199.9586115; 26.722; 27.250; -0.528
1597503200.1012044; 26.722; 27.187; -0.465
1597503200.2075279; 26.723; 27.187; -0.464
1597503200.312032; 26.723; 27.187; -0.464
1597503200.4279943; 26.733; 27.187; -0.454
1597503200.540983; 26.733; 27.187; -0.454
1597503200.6338036; 26.722; 27.187; -0.465
1597503200.770858; 26.722; 27.187; -0.465
1597503200.862057; 26.735; 27.187; -0.452
1597503201.0196853; 26.735; 27.125; -0.390
1597503201.0985518; 26.820; 27.125; -0.305
1597503201.2249007; 26.820; 27.125; -0.305
1597503201.3379; 26.838; 27.125; -0.287
1597503201.452294; 26.838; 27.125; -0.287
1597503201.546818; 26.831; 27.125; -0.294
1597503201.6817348; 26.831; 27.125; -0.294
1597503201.7950432; 26.824; 27.125; -0.301
1597503201.930347; 26.824; 27.250; -0.426
1597503202.022044; 26.815; 27.250; -0.435
1597503202.1376379; 26.815; 27.250; -0.435
1597503202.2499955; 26.803; 27.250; -0.447
1597503202.3703794; 26.803; 27.250; -0.447
1597503202.4788373; 26.793; 27.250; -0.457
1597503202.5928502; 26.793; 27.250; -0.457
1597503202.72484; 26.781; 27.250; -0.469
1597503202.7846825; 26.781; 27.187; -0.406
1597503202.9327416; 26.790; 27.187; -0.397
1597503203.0269413; 26.790; 27.187; -0.397
1597503203.1642823; 26.784; 27.187; -0.403
1597503203.2767944; 26.784; 27.187; -0.403
1597503203.3950756; 26.776; 27.187; -0.411
1597503203.476658; 26.776; 27.187; -0.411
1597503203.6178877; 26.783; 27.062; -0.279
1597503203.7308457; 26.783; 27.062; -0.279
1597503203.8446534; 26.777; 27.062; -0.285
1597503203.9606788; 26.777; 27.062; -0.285
1597503204.0727196; 26.762; 27.062; -0.300
1597503204.1484916; 26.762; 27.062; -0.300
1597503204.3162506; 26.757; 27.062; -0.305
1597503204.4164536; 26.757; 27.062; -0.305
1597503204.5081089; 26.762; 27.125; -0.363
1597503204.626275; 26.762; 27.125; -0.363
1597503204.7383854; 26.760; 27.125; -0.365
1597503204.8499105; 26.760; 27.125; -0.365
1597503204.9340081; 26.741; 27.125; -0.384
1597503205.084256; 26.741; 27.125; -0.384
1597503205.2254362; 26.726; 27.125; -0.399
1597503205.3188367; 26.726; 27.125; -0.399
1597503205.430604; 26.719; 27.250; -0.531
1597503205.5416756; 26.719; 27.250; -0.531
1597503205.6491733; 26.714; 27.250; -0.536
1597503205.7654512; 26.714; 27.250; -0.536
1597503205.8617828; 26.703; 27.250; -0.547
1597503206.010982; 26.703; 27.250; -0.547
1597503206.0839422; 26.700; 27.250; -0.550
1597503206.2606845; 26.700; 27.250; -0.550
1597503206.3622782; 26.717; 27.250; -0.533
1597503206.458976; 26.717; 27.250; -0.533
1597503206.5723164; 26.732; 27.250; -0.518
1597503206.7040422; 26.732; 27.250; -0.518
1597503206.8163493; 26.735; 27.250; -0.515
1597503206.9416525; 26.735; 27.250; -0.515
1597503207.0472531; 26.766; 27.250; -0.484
1597503207.168423; 26.766; 27.187; -0.421
1597503207.2443058; 26.769; 27.187; -0.418
1597503207.376933; 26.769; 27.187; -0.418
1597503207.4977996; 26.776; 27.187; -0.411
1597503207.5850499; 26.776; 27.187; -0.411
1597503207.7105138; 26.769; 27.187; -0.418
1597503207.8459885; 26.769; 27.187; -0.418
1597503207.9581177; 26.768; 27.187; -0.419
1597503208.0831084; 26.768; 27.187; -0.419
1597503208.178907; 26.766; 27.187; -0.421
1597503208.2904189; 26.766; 27.187; -0.421
1597503208.4053836; 26.770; 27.187; -0.417
1597503208.5174897; 26.770; 27.187; -0.417
1597503208.6333532; 26.773; 27.187; -0.414
1597503208.7563012; 26.773; 27.187; -0.414
1597503208.8407824; 26.772; 27.187; -0.415
1597503208.9538245; 26.772; 27.062; -0.290
1597503209.0884805; 26.782; 27.062; -0.280
1597503209.1815646; 26.782; 27.062; -0.280
1597503209.3168705; 26.794; 27.062; -0.268
1597503209.4288769; 26.794; 27.062; -0.268
1597503209.5616682; 26.810; 27.062; -0.252
1597503209.6413152; 26.810; 27.062; -0.252
1597503209.7707062; 26.806; 27.125; -0.319
1597503209.8692174; 26.806; 27.125; -0.319
1597503209.9988558; 26.799; 27.125; -0.326
1597503210.1133935; 26.799; 27.125; -0.326
1597503210.1877482; 26.791; 27.125; -0.334
1597503210.3576193; 26.791; 27.125; -0.334
1597503210.4685383; 26.786; 27.125; -0.339
1597503210.569674; 26.786; 27.125; -0.339
1597503210.6915278; 26.783; 27.125; -0.342
1597503210.7567277; 26.783; 27.125; -0.342
1597503210.9100795; 26.778; 27.125; -0.347
1597503211.0031977; 26.778; 27.125; -0.347
1597503211.1536117; 26.777; 27.125; -0.348
1597503211.2640724; 26.777; 27.125; -0.348
1597503211.3679473; 26.835; 27.125; -0.290
1597503211.4801435; 26.835; 27.125; -0.290
1597503211.594679; 26.823; 27.187; -0.364
1597503211.6959605; 26.823; 27.187; -0.364
1597503211.8027432; 26.819; 27.187; -0.368
1597503211.9064913; 26.819; 27.187; -0.368
1597503212.0541592; 26.801; 27.187; -0.386
1597503212.1468534; 26.801; 27.187; -0.386
1597503212.2624297; 26.811; 27.187; -0.376
1597503212.3748207; 26.811; 27.187; -0.376
1597503212.4756596; 26.802; 27.250; -0.448
1597503212.6087842; 26.802; 27.250; -0.448
1597503212.714251; 26.794; 27.250; -0.456
1597503212.8274183; 26.794; 27.250; -0.456
1597503212.9523532; 26.806; 27.250; -0.444
1597503213.083581; 26.806; 27.250; -0.444
1597503213.1984782; 26.799; 27.250; -0.451
1597503213.3185742; 26.799; 27.125; -0.326
1597503213.4099848; 26.791; 27.125; -0.334
1597503213.492957; 26.791; 27.125; -0.334
1597503213.6566825; 26.786; 27.125; -0.339
1597503213.7642975; 26.786; 27.125; -0.339
1597503213.8610678; 26.775; 27.125; -0.350
1597503213.9664593; 26.775; 27.125; -0.350
1597503214.099745; 26.766; 27.125; -0.359
1597503214.222348; 26.766; 27.125; -0.359
1597503214.320962; 26.765; 27.125; -0.360
1597503214.380828; 26.765; 27.125; -0.360
1597503214.5393686; 26.762; 27.125; -0.363
1597503214.681703; 26.762; 27.125; -0.363
1597503214.7695336; 26.776; 27.125; -0.349
1597503214.9088788; 26.776; 27.125; -0.349
1597503215.039477; 26.775; 27.125; -0.350
1597503215.1296144; 26.775; 27.125; -0.350
1597503215.2203732; 26.771; 27.125; -0.354
1597503215.3531225; 26.771; 27.125; -0.354
1597503215.4697986; 26.778; 27.125; -0.347
1597503215.542374; 26.778; 27.125; -0.347
1597503215.6740992; 26.777; 27.125; -0.348
1597503215.8030329; 26.777; 27.125; -0.348
1597503215.9264286; 26.781; 27.125; -0.344
1597503216.046336; 26.781; 27.125; -0.344
1597503216.1327863; 26.790; 27.125; -0.335
1597503216.267112; 26.790; 27.125; -0.335
1597503216.3417318; 26.779; 27.125; -0.346
1597503216.4948602; 26.779; 27.125; -0.346
1597503216.6184204; 26.785; 27.125; -0.340
1597503216.7246737; 26.785; 27.125; -0.340
1597503216.8390296; 26.804; 27.250; -0.446
1597503216.953804; 26.804; 27.250; -0.446
1597503217.158789; 26.813; 27.250; -0.437
1597503217.271504; 26.813; 27.250; -0.437
1597503217.3862305; 26.807; 27.250; -0.443
1597503217.5191746; 26.807; 27.250; -0.443
1597503217.6235435; 26.820; 27.250; -0.430
1597503217.7329757; 26.820; 27.250; -0.430
1597503217.8415258; 26.813; 27.250; -0.437
1597503217.9478593; 26.813; 27.250; -0.437
1597503218.0454245; 26.805; 27.250; -0.445
1597503218.2054353; 26.805; 27.250; -0.445
1597503218.2983825; 26.821; 27.250; -0.429
1597503218.4222605; 26.821; 27.250; -0.429
1597503218.5356503; 26.815; 27.250; -0.435
1597503218.658905; 26.815; 27.125; -0.310
1597503218.7545078; 26.807; 27.125; -0.318
1597503218.900918; 26.807; 27.125; -0.318
